user_name,user_followers,user_friends,user_favourites,potential_bot
InSites Consulting,10395,4700,8116.0,False
Urs Reich,233,555,304.0,False
CareProviderAlliance,1377,1174,1394.0,False
Luke Minors,92,211,321.0,False
Ron,130,4017,4670.0,False
ORF,74438,154,267.0,False
WECglobal,3219,1169,2560.0,False
TheFinancialDistrict,55,240,4.0,True
EIT Food,6649,2273,6384.0,False
Deloitte Switzerland,3434,461,560.0,False
InnovationAus,8344,2510,1006.0,False
Dr Grant Murewanhema,1989,1717,644.0,False
EULAR | The European League Against Rheumatism,13381,1611,3097.0,False
San Fernando Community Health Center,16,11,5.0,True
TNI,18061,1599,1273.0,False
Nazaket Rather,2305,2216,42081.0,False
Co-operative News,22135,9712,1820.0,False
Wiebke Kahle,204,161,23.0,False
BeeHub News App,17,0,1.0,True
Silicon Valley Business Journal,25507,1718,1909.0,False
Ministry of Health,2098,264,258.0,False
News Words,32,6,20.0,True
McKinsey & Company,401674,1179,2477.0,False
BrandHongKong 香港亞洲國際都會,6140,297,456.0,False
SkyNews,6275173,27,12.0,False
The Peninsula Qatar,47230,227,740.0,False
CloudSigma,23179,5104,828.0,False
Voice Britannia,3175,310,2031.0,True
UNDP Malaysia,1761,515,627.0,False
Sifted,12542,3509,6990.0,False
UN Development,1543133,1594,17761.0,False
Med X International,13,23,9.0,True
SkyNews,6275173,27,12.0,False
Cape Town Travel Guide,869,51,41.0,False
KVUE News,217407,1163,11144.0,False
LHIF,77,25,1.0,True
Options,2288,1760,1685.0,False
Amina J Mohammed,252690,1009,3522.0,False
Rupert Read,6450,525,2008.0,False
Gavin Martinsson,3298,96,6328.0,False
PM,98,221,608.0,True
Finance Pilot,655,775,10124.0,False
Irawo akorin oba,237,600,1195.0,False
VonVictor V. Rosenchild,12173,9308,659821.0,False
MATEO,2734,2242,23.0,False
Sleepy Hollow Addict,4080,1790,64373.0,False
Anibal Macias,94,237,1923.0,False
Amit Sinha,216,324,60.0,False
H.E Abdullahi Abdinor mohamett,1693,3750,9982.0,False
THE ALCHEMIST,1928,2114,800.0,False
IP_Man,506,409,11035.0,False
The Times Of India,12997735,505,5.0,True
Jay Arabica☕ 🇯🇲,901,1716,1269.0,False
Ian Burbidge,960,864,975.0,False
Sapiens Global,119,165,256.0,False
Majid Hyderi -Jimmy,6615,734,8727.0,False
Gifty😉,2255,1178,13356.0,False
#BBNaijia2020,33269,15028,1970.0,False
U.S. Embassy Harare,264276,1367,2203.0,False
Gyanendradas,3038,3899,26387.0,False
BubbleGum ✏🇫🇷,76,950,11776.0,False
Bob Thorp,311,939,12046.0,False
Gulf News,1144561,229,525.0,False
Prince Osinbajo,25,23,95.0,True
ACEMAXX ANALYTICS,3496,350,746.0,False
John Bradshaw,2947,2175,2931.0,False
"INFORMATION DIRECTOR OFFICE, NAGPUR",9046,221,16330.0,False
Waribo Nwachukwu🕥 (DECRYPTOLORD)$COTI $MOR $UDOO,1222,2522,8603.0,False
Waribo Nwachukwu🕥 (DECRYPTOLORD)$COTI $MOR $UDOO,1222,2522,8603.0,False
mHub Malawi,9783,1762,3981.0,False
Atle Mesøy,883,3138,8574.0,False
Iamchurch,50,296,102.0,False
K2P Center-AUB,2201,549,2644.0,False
Russell Arch,527,365,2418.0,False
David O’Keeffe,882,1432,107939.0,False
HandmaidAus PhD,618,891,12275.0,False
Volker Schulz,3732,2151,5.0,True
PanafriKan-Guru™,1595,2300,15986.0,False
UNHCR United Kingdom,60779,3223,8441.0,False
JayKob May 💙,153,487,1781.0,False
...that independent thinker...,5595,5840,21657.0,True
Flexisource IT,78,80,3269.0,False
Stephen Innes,3807,1246,8517.0,False
Kavitha Reddy (KR),6673,309,21198.0,False
ARMENPRESS News,3363,216,41.0,False
...that independent thinker...,5595,5840,21657.0,True
Oluebube Prince,106,180,240.0,False
#BBNaijia2020,33269,15028,1970.0,False
Chad and Kisstopher #BlackLivesMatter,5779,738,31995.0,False
Noopur🎈,22,148,1283.0,False
Iain McCaskey,329,559,713.0,False
The Hawk,2096,802,14.0,False
Teddi Fishman 🧑🏽 👩🏾 👨🏻 📷 📺 (she/her),6796,7375,26909.0,False
Pinoy in Dubai,310,97,672.0,False
Daily New State Reporter,1499,89,49.0,False
TopFeatured.com,8592,8527,7166.0,False
Alibrahimi Hospital,2,4,0.0,True
LaurelMd,103,29,16.0,False
Lee,329,594,308.0,False
Pete,0,0,14.0,False
ORF,74438,154,267.0,False
Devin Nunes' Reptilian Overlord,154,90,2625.0,False
SKP,4388,1194,191043.0,False
R.C. Jackson,114,169,779.0,False
oms phat,3,43,2.0,True
CCNOffice,2981,1809,402.0,False
MyGov Assam,67583,126,863.0,False
Hindustan Times,7669296,126,2954.0,False
#BBNaijia2020,33269,15028,1970.0,False
Matt Kahl,270,824,6078.0,False
Nigel Munya,330,166,2663.0,False
Ralph Alex Arakal,5677,532,818.0,False
Orko Manna,1628,91,697.0,False
OTV,540456,282,426.0,False
RBM Partnership,19630,6114,2833.0,False
ABC7 News,553508,24705,4877.0,False
tendai❄️,496,876,12364.0,False
Dr V N Jha,194,63,356.0,False
Albert Rudatsimburwa 🇷🇼,61881,1034,65588.0,False
Monica Billio,558,318,2706.0,False
Chad Boushell,353,976,27192.0,False
Hilary @ DCS News,673,1634,649.0,False
IG:FredRapoo🌏,228,1625,4761.0,True
earnmoneylife,2,3,0.0,True
Muhammad Asif Amin #StaySafe,304,302,32172.0,False
Ifeanyi Nsofor,17269,2256,42897.0,False
Dubai Eye 103.8FM,15908,597,3136.0,False
CNBC Africa,241340,655,893.0,False
ANI,4570798,0,0.0,True
Gechy,285,268,2755.0,False
IFPMA,6022,673,1021.0,False
🇴🇲 الخنبشي جمال ناصر 🇩🇪,612,2010,3651.0,False
jude goddard,1963,2021,19147.0,False
All India Radio News,2488329,17,632.0,False
Sir John Salmond,2445,5000,24325.0,False
Groundviews,62561,0,8936.0,False
Nicolas Vandewalle,5792,224,1050.0,False
(((Rich Stein)))Be😷Safe🦠Test&Trace*Chiffrephile*,794,4997,29394.0,False
Marshall Choy,193,331,942.0,False
Andrew Suleh MD,32060,2868,17700.0,False
Derek Klobucher,5483,5107,3111.0,False
Thellesi Co.,138,331,341.0,False
#GIRLBOSS💃,205,971,272.0,False
PATH SOLUTIONS,587,177,320.0,False
Dr Bec Szabo 💦🧼✋🏼🤚🏼🛑🦠➡️🏡😷,5012,5330,77186.0,False
Nicolas Vandewalle,5792,224,1050.0,False
Ty Firsching,1643,1396,127.0,False
Global Times,1890595,517,282.0,False
ANU Crawford School,9180,780,2316.0,False
Boyi kelvin,446,501,369.0,False
RBClouston,189,456,11866.0,False
VicGovDHHS,50062,701,587.0,False
Generation Above Me,5488,4234,72.0,False
Pranab Prakash Das,20606,27,217.0,False
Seb Schmoller,2655,997,3340.0,False
"Steven ""Wearing a Mask"" Pergam, MD, MPH",5651,2994,44429.0,False
Breaking News 🇸🇴,45207,39852,783.0,False
Anna Alsina Bardagi,4171,4156,5714.0,False
Ojieh Jefferson🗯,1644,2158,5920.0,False
Dominic Harrison,8045,6233,87.0,False
Peter Payne,36050,120,1139.0,False
Brian Yang,387,317,317.0,False
Richard van Egdom,317,369,21721.0,False
✨ Christina Dove 🕊,11145,7782,107559.0,False
شوان سيف الدين ونداوي,1059,4851,1257.0,False
Kim Gamel,2745,524,803.0,False
Deccan Herald,57693,738,1083.0,False
Saint Paul Lonnie,76,184,310.0,False
Small International Development Charities Network,137,365,46.0,True
NBMPHN,884,341,128.0,False
ABC7 News,553508,24705,4877.0,False
🔋 S ΨDπΞ Y-3V 🔋SydEV.,1343,725,38481.0,False
Ayo.Caleb,155,154,640.0,False
National Center of Public Health Kazakhstan,77,154,104.0,True
PTC NEWS,12874,77,171.0,False
Monique Hurley,1915,2229,7868.0,False
Rich Tehrani,25453,24984,28993.0,False
Statista,71901,805,1401.0,False
Sapna Marwaha,436,1068,3959.0,False
LE DINH Isabelle,83,87,557.0,False
"The only one, Pisces ♓🐬🐬",879,4940,11669.0,False
Coronavirus Covid-19 Updates,359,498,40.0,True
Siddharth,95,124,164.0,False
Ellie Sharp,1598,5001,1787.0,False
City of Tshwane,440560,2926,4414.0,False
Sid Shah,2918,2180,459.0,False
GZDOC,99,138,22.0,False
oms phat,3,43,2.0,True
Patrick Henningsen,48509,2566,25543.0,False
Karl Senior- more than 'just a cleaner',7345,7546,9657.0,False
GO247 BLOG,14,128,597.0,True
India Legal,25777,4,1784.0,False
شوان سيف الدين ونداوي,1059,4851,1257.0,False
Batu LS.☕,199,1270,23491.0,False
Truth Defender Podcast,56,241,167.0,True
Madhavan Narayanan,234312,2243,75454.0,False
FW1SHINE.COM,884,1927,2679.0,False
☔Jason Murphy,5764,2252,28520.0,False
John Herring,185,334,217.0,False
Dee Stonewall,812,1669,9632.0,False
Kehinde Akinsola,1345,2527,29529.0,False
Akinfas-IB,406,511,974.0,False
thelunatic ke.,17,115,13.0,False
Narola Infotech,556,693,246.0,False
InsideKwara,12419,31,187.0,False
Mo Malaka,179,577,113.0,False
Johnpaul omollo,875,929,1406.0,False
artemis888infinity 💎 Bounty gate - investigate.,20642,21150,43159.0,False
GANGADHAR DASH⚙,252,693,83653.0,False
Sid Shah,2918,2180,459.0,False
SpiceFM,11114,43,12055.0,False
vijaykarnataka,116258,489,99.0,False
Kadak Chai,152,132,206.0,False
Dason Heaven Sent,3648,4015,513.0,False
ET NOW,570578,113,0.0,True
TOI Sports,1026282,247,11.0,False
Linda : 🕯⭐️ #IamEuropean #WearAMask #FBPE,1468,2430,30264.0,False
India Blooms,15426,2446,17.0,False
Free Malaysia Today,153525,2,0.0,True
Joshua Osagie,579,328,492.0,False
Jiska Hachmer,2477,4144,47976.0,False
Bruno Triaire,453,932,818.0,False
TheForefront MediaOrg,556,341,147.0,False
Covid India Task Force,831,327,459.0,True
Sallyapparels,47,120,590.0,False
Fidela Ghassani,206,177,86.0,False
Aurangzaib Sindhi,265,112,1374.0,False
National Cyber Security,5529,161,8.0,True
DCCʀᴇᴀᴛɪᴏɴs ®,958,6,5817.0,False
सौरभ शुक्ला,298,503,955.0,False
Pius Mapzy Amos,309,787,3763.0,False
Alexandria Sahai Williams,131,415,172.0,False
IT Media,5,60,37.0,False
Parahandy,127,80,5308.0,False
Citra Lab,1023,320,937.0,False
Health Analytics Asia,2231,721,2565.0,False
YESURAJU PASUPULETI,2,171,3.0,True
UNFPA Ethiopia,5252,777,1347.0,False
IndiaGlitz™ l తెలుగు,93367,797,1199.0,False
John Miehoff,5929,4351,3157.0,False
Judy matu,155,676,332.0,False
ACRRM,12941,2247,13151.0,False
ChimpReports,78381,1104,1572.0,False
The Amulya Jeevan,1,10,10.0,True
Jay,13,8,502.0,False
Kat Hoyos,964,434,2371.0,False
Eamonn Brennan,7101,175,74.0,False
zimba chairo,10,122,91.0,True
MyRentRewards,134,941,346.0,False
SB Animation,1807,1375,1911.0,False
City of Tshwane,440560,2926,4414.0,False
mahjacat Wears a Mask😷#BLM🐝✊🏾🌈💋,967,4537,118009.0,False
Peter V. Tretter,983,804,1099.0,False
MyDataModels,2877,197,433.0,False
Shelby County Health,7368,978,1329.0,False
ABS-CBN News,7027531,1070,1160.0,False
Yatin Parmar,66,155,2937.0,False
Anne Bruton,2590,832,14961.0,False
Madam Hené,370,394,1774.0,False
Noma Faingold,1604,980,155948.0,False
Max Gross,1208,711,40970.0,False
Carla Muse,1771,3554,11545.0,False
Gulf News,1144561,229,525.0,False
RBClouston,189,456,11866.0,False
🇺🇸 🌎☯️ #YourVOTEMatters ☮️ 🌍🇺🇸,2674,3430,118973.0,False
Melody Monro,212,310,6361.0,False
Chris,1016,539,22192.0,False
Lexy Rosalyn Woods(Online),2,0,1286.0,False
Nick Rice Chudeau,6533,1056,4290.0,False
Calvin Swine,2531,3621,233250.0,False
Karim RAFFA,2508,1571,62642.0,False
Colorado HOSA,995,986,787.0,False
Climate46304220,142,494,4100.0,False
God's Favoured Swati 🇿🇦,964,1144,1267.0,False
TOI Mumbai,204316,82,27.0,False
APWLD,5019,982,3296.0,False
City of Tshwane,440560,2926,4414.0,False
MTEExpos,166,420,87.0,False
Ealing Community Partners,632,515,795.0,False
XM_COM,37998,128,4.0,True
Robert Dace,1101,4546,69.0,True
IllusionsMaya,208,567,451.0,False
SciTech DiploHub,3490,1470,2850.0,False
Ajay Khape Jadhav,713,431,816.0,False
Amnesty Bristol,1213,839,727.0,False
All India Radio Sports,5065,61,1232.0,False
salt,1879,1704,622.0,False
Michael Simire,4953,3405,21927.0,False
the Weatherboy,19120,1279,6121.0,False
Yay-Me!,132,520,5426.0,False
Yonca Bulut M.D.,1912,614,5972.0,False
City of Tshwane,440560,2926,4414.0,False
Nina Nepesova,756,661,1390.0,False
Iquo Ukoh,3315,309,1662.0,False
BERNAMA,826004,1104,37.0,False
The Statesman,12821,262,321.0,False
Fantasy,11087,707,117.0,False
WearAMaskSaveALife 🇺🇸,422,1070,15941.0,False
CyrilDigital,259,525,2801.0,False
Anisul Hoque,326,673,865.0,False
Ken WHITE,7990,7005,45794.0,False
ecotab Pharmaceutical,3,38,31.0,True
BCI,6048,2499,5082.0,False
Ken WHITE,7990,7005,45794.0,False
Small International Development Charities Network,137,365,46.0,True
Nicola Low #StopCovid19 #StillFBPE,3321,1052,45969.0,False
Daniel Maithya,190882,138710,55364.0,False
Lydia,5338,3926,10367.0,False
Agenparl,6050,2293,0.0,True
Paco Torres #WearAMask😷,2320,1844,68721.0,False
Independent Philanthropy Association South Africa,204,572,320.0,True
newsofbahrain,1034,247,21.0,False
Dusty Stanfill,487,4989,10245.0,False
Blood Donors India,1216861,2072,19520.0,False
Red Maple,2186,640,45152.0,False
City of Tshwane,440560,2926,4414.0,False
RDAA,11132,384,1372.0,False
UAE Forsan,13208,3,367.0,False
Polash Datta,753,296,213.0,False
GG,15,160,862.0,True
aHEMagain Actual,631,634,26683.0,False
Gil Galanti,1243,284,8704.0,False
Betty Andrews,6897,3831,12843.0,False
Voice Britannia,3175,310,2031.0,True
Les’ Deplorable 🚔,12359,11528,29419.0,False
Medical Macaroni,3661,3835,25304.0,False
Rupsha Mitra,16,78,6.0,True
ConnectGujarat,3370,1822,3460.0,False
SDGs Kenya Forum,5327,2546,5931.0,False
SDGs Kenya Forum,5327,2546,5931.0,False
SLSV Purpose,292,68,40.0,False
Samuel Adams,38,401,1141.0,False
Khaled Zaman,953,530,33235.0,False
ACEMAXX ANALYTICS,3496,350,746.0,False
Shane Woodford,12991,2676,1733.0,False
Shane Woodford,12991,2676,1733.0,False
Shane Woodford,12991,2676,1733.0,False
Michele Capobianco,300,272,19113.0,False
Belinda Hayes,478,720,217.0,False
Thomas Jefferson,34,126,496.0,True
mudaidaalex,203,420,292.0,False
Dean Kawamura,33775,31799,17230.0,False
ꪖꪖ᥅ꪮꪀ'꠹ 🆃🆆🅸🆃🆃🅴🆁🆅🅴🆁🆂🅴 🤬,8419,8026,8076.0,False
Jesse Daley,9708,10147,22218.0,False
Mikaiel,199,948,1132.0,False
Dnyaneshwar Thite,58,98,653.0,False
Sarita Dawn,859,931,1604.0,False
ÅSUB,42,4,1.0,True
Spooky's Sub-Prime App 🔶️🕯🐟 😷 #FBCoalition2024,8080,8441,147288.0,False
Bhavin Trivedi,146,124,1759.0,False
Moja Network,658,1485,1086.0,False
Frédéric,442,232,8466.0,False
मे° राघवन,76,161,2427.0,False
ClubRico TV,477,876,158.0,False
Lee Hiller 🌏🌿VeganⓋVoter💙🔥,30937,32249,67847.0,False
Jesse Jtt,77,257,1385.0,False
Helen Ashby,1904,1553,5984.0,False
VEESHINE,0,5,25.0,True
Mpho Mashita✍🏿🎙🇿🇦,11526,4474,13946.0,False
NBT WORLD News,1326,38,748.0,False
Rory Burnside,1711,3907,14528.0,False
South African Government,446823,496,5736.0,False
South African Government,446823,496,5736.0,False
NEWS9,25689,6,85.0,False
Henrik Ullum,2350,312,2690.0,False
Gulf News,1144561,229,525.0,False
Jockanese,1,6,384.0,False
Chris ‘CERB to UBI Now’ Alemany 🇨🇦,1653,1427,27470.0,False
Kev a man with a machine gun wielding hedgehog,48,63,1664.0,False
Thuso D Mosabala🇱🇸,3768,2842,13922.0,False
ET NOW,570578,113,0.0,True
Tim Acheson ✪,4481,4924,110551.0,False
Shaun Lintern,34372,3964,9681.0,False
Vamshi Chand Reddy చల్లా వంశీచంద్ రెడ్డి,31299,58,3501.0,False
Travis Pratt,240,1901,11564.0,False
Chennai Times,125353,344,275.0,False
Dr. Stuart,85,637,378.0,False
Nilkanth Donga,9,9,84.0,False
¬InvitedInterlocutor,287,66,20.0,False
Leandra Bias,877,1385,7689.0,False
Danny Nel,6138,6677,16496.0,False
FECAVA,2089,539,1639.0,False
EAST COAST Railway,36315,67,19896.0,False
MISKMP,79,748,3438.0,True
Mid Day,667338,129,1277.0,False
Covid India Seva,39793,20,376.0,True
True Reply,606,1122,166.0,False
oban_comedy,133,452,104.0,False
KTVU,468177,1360,1592.0,False
Anu Aggarwal,3698,545,519.0,False
NDTV,13449758,15,1.0,True
Darren Hoyland 🏆,367,1417,405.0,False
Archer,182,379,2439.0,True
News Words,32,6,20.0,True
Kalinga TV,77688,177,467.0,False
Analyze Genomes,131,9,55.0,False
Basanta kumar kar,718,1367,4124.0,False
Marco Vergari,9847,9473,697.0,False
World Peace Org,32,23,2.0,True
sad world,75,131,309.0,True
ahumpbackwhale,690,1984,55.0,False
Faraz Ahmad,778,2436,80928.0,False
Himanshu Yadav,508,1124,12446.0,False
Kumar Sanjay Krishna,19291,168,64.0,True
ABS-CBN News,7027532,1070,1160.0,False
ANI,4570800,0,0.0,True
Adrian Miller,114,29,2563.0,False
RDAA,11132,384,1372.0,False
The Hawk,2096,802,14.0,False
SunoIndia,3097,1052,2422.0,False
God The 3rd.,214,879,581.0,False
TechGenyz,19519,14628,2112.0,False
Mike Fly,211,59,21801.0,False
IRNA News Agency,20002,13,4.0,True
larry kwirirayi,39196,534,8186.0,False
TNIE Odisha,1412,112,16.0,False
Sohan Roy,688,587,69.0,False
covidnews.ch,360,1890,149.0,True
Free Radio News,9448,15,626.0,False
ArogyaAndhra,80272,80,528.0,False
Amandeep Singh,1084,1300,5091.0,False
N R GROUP,100,29,140.0,True
Ananya Dash,128,338,1181.0,False
L Boy Janneh🇬🇲🐊,160,416,619.0,False
Betty Ghanim (بديعة),3286,1829,20441.0,False
Joel Sebastian. K🛡️,1242,1194,18871.0,False
ROY MABASA,109,164,106.0,False
Acopia Group,128,258,2437.0,False
ICOS RI,1700,669,1907.0,False
It's THE ❝Jody❞,213,754,11746.0,False
Metro Vaartha LIVE,5,34,13.0,True
Jane Martin,3362,931,8507.0,False
Ankur Sharma,496,527,1698.0,False
Devel is in the detail,1844,1451,289.0,False
@FOBkangan,95,302,5796.0,True
Priyanka Baranwal,50,193,1231.0,False
Andries du Toit 🇿🇦,4629,2012,28688.0,False
Rachel Wanyoike,4310,466,620.0,False
Author Assists,85,516,11.0,True
Piccolo Property,995,994,2483.0,False
Indep. Workers Party,1357,3028,14758.0,False
ToLedOBucK419 #BUCKEYESFOLLOWBUCKEYES,1824,2433,14718.0,False
interpressnews,401,90,1.0,True
Business Recorder,35579,55,478.0,False
MJPD,56,240,1106.0,False
🄿🅁🄴🅃🅃🅈 🄷🄰🅃 🄼🄰🄲🄷🄸🄽🄴 ⚫️,1359,985,59053.0,False
#Mr-Zambian-Football,3684,2818,8058.0,False
@FOBkangan,95,302,5796.0,True
Doordarshan Sports,65650,486,7836.0,False
Heidi Larson,2538,132,13.0,False
"Amrish Kr. Choubey, Ph.D",1560,980,505.0,False
Njeri Maria,1418,2750,12202.0,False
Santos Express Train,408,433,17.0,False
Carla Muse,1771,3554,11545.0,False
Red Cross GAR #GiveNow,1311,1239,1380.0,False
Kenlighten,439,672,480.0,False
IFRC Africa,14519,2826,4551.0,False
@FOBkangan,95,302,5796.0,True
Deepanjali Rao,5257,180,21397.0,False
Lid MyZen.Blog 🥀☘️🇻🇬🌏,2517,5001,2461.0,False
DARONY INTERIORS,11,31,21.0,True
Xisuti ka MADOBI.,1772,3695,1434.0,False
Cint Kortmann,906,851,4928.0,False
Faraz Ahmad,778,2436,80928.0,False
Mr.Dubble U,1109,2359,2460.0,False
Arshad Ahad,79,69,757.0,False
Michael Field,4424,1213,3811.0,False
GZDOC,99,138,22.0,False
@FOBkangan,95,302,5796.0,True
Shabnum⁷ (sign my pinned),259,159,37226.0,False
@FOBkangan,95,302,5796.0,True
COVID Scale,910,2,8.0,True
Robin Potter,332,531,13902.0,False
Suke,75,79,29.0,False
Safety Solutions,460,104,34.0,False
GCP Red Cross Blood #GiveNow,1116,1049,1837.0,False
Priyanshu patil,26,115,2538.0,True
covidnews.ch,360,1890,149.0,True
covidnews.ch,360,1890,149.0,True
ChimpReports,78381,1104,1572.0,False
Liberal nerd,4,104,3698.0,True
ضد المد الصفوي,699,113,23331.0,False
TNIE Odisha,1412,112,16.0,False
PwC Kenya,39068,132,495.0,False
Sam,786,790,13915.0,False
Grant Geek,2050,4186,588.0,False
AARNet Australia,2708,1051,284.0,False
Lindsay Caron,572,835,59.0,True
Rich Tehrani,25453,24984,28993.0,False
Sheridan Sulskis,473,557,421.0,False
Youth Action NSW,3685,1742,3498.0,False
Dr Timothy Barker,20,267,770.0,False
Lid MyZen.Blog 🥀☘️🇻🇬🌏,2517,5001,2461.0,False
Jayms Ramirez Photo,1050,995,3294.0,False
covidnews.ch,360,1890,149.0,True
Univadis UK,4692,4693,65.0,False
World Economic Forum,3831277,507,1785.0,False
EU Chamber of Commerce & Industry Southern Africa,645,354,356.0,False
covidnews.ch,360,1890,149.0,True
Chris Mehl,911,1245,1557.0,False
Isrg Rajan,3317,104,471.0,False
Sujatha,349,1134,172.0,False
The Health Foundation,90038,7226,15664.0,False
Cint Kortmann,906,851,4928.0,False
Mistyyy J,2759,3332,237.0,True
PICUM,9463,3265,2944.0,False
Digital India,1470499,540,482.0,False
Imperial Hepatology,751,346,281.0,False
China Daily Hong Kong,1699,201,203.0,True
BOOM Live,61422,1180,1787.0,False
The Weather Channel India,39677,120,206.0,False
SCOE,55,584,138.0,False
Strayt,18,5,737.0,False
Valerie Hawkins,2946,5001,213699.0,False
💧Bprophetable ⧖,3072,4963,100803.0,False
ABS-CBN News Channel,5003787,770,5422.0,False
Satyajit Swain,29,160,283.0,False
Alabama Wadsworth,868,1579,16651.0,False
Soccer Fun Club,796,1449,5290.0,False
OEC,1800,2363,22298.0,False
Leila Yassine,329,582,982.0,False
Katherine,400,742,306.0,False
Indep. Workers Party,1357,3028,14758.0,False
ChinAfrica magazine,14493,1174,2307.0,False
DhakaTribune,314137,190,55.0,False
Ziggy Marzinelli,408,197,457.0,False
CGTN,13882344,69,120.0,False
Bill Tompson,911,329,3819.0,False
Livemint,1904576,117,472.0,False
